RowID	First_name	Last_name	Email	Age	AgeGroup	Gender	Date	Month	Cost	Quantity	Product	Category	Colour	OnSale	PurchasedVia	City	Stars	Happiness	Recommendation
2111	Robert	NA	NA	25	25-34	Female	2025-09-22	September	78.19	1	Jacket	Outerwear	White	Yes	Website	Liverpool	3	5	Yes
2112	Jacob	NA	NA	32	25-34	Male	2025-05-07	May	63.46	1	Shirt	Tops	Black	Yes	In-store	Cardiff	5	4	NA
2113	Megan	NA	NA	33	25-34	Female	2025-05-04	May	32.2	1	Trousers	Bottoms	Grey	No	In-store	Bath	4	4	NA
2114	Garry	NA	NA	28	25-34	Female	2025-06-10	June	76.93	1	Tshirt	Tops	Red	Yes	In-store	Cardiff	4	2	NA
2115	Clare	NA	NA	33	25-34	Female	2025-01-16	January	43.22	1	Jeans	Bottoms	Red	No	In-store	London	1	2	NA
2116	Tracy	NA	NA	18	18-24	Female	2025-01-11	January	41.55	2	Trousers	Bottoms	Black	No	In-store	Cardiff	5	5	NA
2117	Rachel	NA	NA	40	35-44	Female	2025-03-16	March	81.57	1	Jewellery	Accessories	Beige	No	In-store	Liverpool	4	4	NA
2118	Benjamin	NA	NA	26	25-34	Male	2025-06-17	June	65.84	1	Jacket	Outerwear	Black	Yes	In-store	Brighton	5	5	NA
2119	Francis	NA	NA	58	55-64	Female	2025-02-15	February	97.94	1	Polo	Tops	Black	No	In-store	London	3	5	NA
2120	Denise	NA	NA	48	45-54	Female	2025-10-19	October	63.96	1	Polo	Tops	Brown	No	In-store	Liverpool	5	4	Yes
2121	Martyn	NA	NA	34	25-34	Female	2025-05-27	May	76.31	1	Jacket	Outerwear	Brown	No	Website	Glasgow	5	3	Yes
2122	Jonathan	NA	NA	37	35-44	Male	2025-03-20	March	41.03	3	Coat	Outerwear	Brown	Yes	In-store	Bath	3	4	NA
2123	Marian	NA	NA	18	18-24	Male	2025-04-24	April	62.61	1	Jewellery	Accessories	Black	Yes	In-store	Cardiff	5	4	NA
2124	Justin	NA	NA	23	18-24	Female	2025-07-07	July	72.92	1	Trainers	Footwear	Green	No	In-store	Cardiff	3	5	Yes
2125	Teresa	NA	NA	18	18-24	Genderfluid	2025-02-07	February	84.48	1	Trousers	Bottoms	Brown	Yes	Website	London	4	5	NA
2126	Tracy	NA	NA	38	35-44	Female	2025-06-14	June	72.28	1	Shirt	Tops	Black	No	Website	London	3	5	NA
2127	Beverley	NA	NA	28	25-34	Female	2025-01-25	January	92.87	1	Trainers	Footwear	Pink	No	In-store	London	3	4	NA
2128	Ryan	NA	NA	19	18-24	Female	2025-08-11	August	49.93	1	Jewellery	Accessories	White	No	Website	Bath	4	2	NA
2129	Samuel	NA	NA	39	35-44	Female	2025-10-21	October	63.25	1	Trainers	Footwear	Green	No	In-store	London	3	4	NA
2130	Michelle	NA	NA	43	35-44	Female	2025-07-16	July	93.44	1	Trainers	Footwear	Pink	No	In-store	Liverpool	4	5	NA
2131	Louis	NA	NA	33	25-34	Female	2025-01-13	January	48.41	1	Tshirt	Tops	Blue	No	Website	London	4	4	Yes
2132	Alan	NA	NA	18	18-24	Non-binary	2025-07-21	July	71.55	1	Jeans	Bottoms	Grey	No	In-store	Cardiff	4	5	NA
2133	Patrick	NA	NA	18	18-24	Female	2025-10-19	October	31.5	1	Jewellery	Accessories	Grey	No	In-store	Birmingham	4	3	NA
2134	Russell	NA	NA	18	18-24	Non-binary	2025-07-06	July	61.69	2	Jacket	Outerwear	Black	No	App	Brighton	4	2	NA
2135	Duncan	NA	NA	18	18-24	Female	2025-01-17	January	85.73	1	Tshirt	Tops	Brown	Yes	Website	Cardiff	3	5	Yes
2136	Chelsea	NA	NA	20	18-24	Female	2025-04-24	April	74.69	1	Jewellery	Accessories	Black	No	In-store	Nottingham	5	5	NA
2137	Karl	NA	NA	31	25-34	Female	2025-02-22	February	58.09	3	Jewellery	Accessories	White	No	In-store	Cardiff	5	4	NA
2138	Alison	NA	NA	23	18-24	Genderfluid	2025-08-03	August	32.77	1	Sneakers	Footwear	White	No	In-store	Birmingham	5	5	Yes
2139	Ashley	NA	NA	40	35-44	Male	2025-02-08	February	45.03	1	Sneakers	Footwear	Brown	Yes	In-store	Birmingham	3	3	NA
2140	Philip	NA	NA	22	18-24	Female	2025-04-07	April	91.6	1	Polo	Tops	Brown	No	In-store	London	3	4	Yes
2141	Sheila	NA	NA	36	35-44	Genderfluid	2025-04-04	April	93.15	1	Jewellery	Accessories	White	No	In-store	Birmingham	3	4	Yes
2142	Glenn	NA	NA	36	35-44	Female	2025-06-18	June	67.99	1	Boots	Footwear	Black	No	Website	Brighton	5	5	NA
2143	Sandra	NA	NA	25	25-34	Female	2025-10-22	October	59.59	1	Polo	Tops	Brown	No	Website	London	3	4	NA
2144	Jodie	NA	NA	18	18-24	Male	2025-07-15	July	33.61	1	Hat	Accessories	Black	No	Website	Cardiff	5	5	NA
2145	Lauren	NA	NA	18	18-24	Male	2025-06-06	June	58.88	3	Jacket	Outerwear	Black	No	In-store	Brighton	5	4	NA
2146	Steven	NA	NA	18	18-24	Male	2025-11-13	November	54.55	1	Jewellery	Accessories	Black	No	In-store	London	2	5	Yes
2147	Howard	NA	NA	28	25-34	Non-binary	2025-03-14	March	95.17	1	Trousers	Bottoms	Blue	No	In-store	London	5	4	NA
2148	Sara	NA	NA	19	18-24	Male	2025-06-19	June	93.68	4	Boots	Footwear	Beige	No	Website	Brighton	4	4	NA
2149	Kayleigh	NA	NA	29	25-34	Female	2025-11-12	November	61.28	1	Trainers	Footwear	Brown	Yes	Website	London	5	4	Yes
2150	Anne	NA	NA	29	25-34	Non-binary	2025-04-09	April	41.55	1	Boots	Footwear	Orange	No	Website	Bath	3	4	Yes
2151	Kenneth	NA	NA	40	35-44	Female	2025-04-12	April	39.12	2	Hat	Accessories	Black	No	In-store	London	4	5	NA
2152	Valerie	NA	NA	26	25-34	Female	2025-03-11	March	62.19	1	Joggers	Bottoms	White	No	Website	Cardiff	4	3	NA
2153	Paige	NA	NA	34	25-34	Female	2025-04-04	April	22.98	1	Coat	Outerwear	Black	No	In-store	Liverpool	3	4	NA
2154	Annette	NA	NA	39	35-44	Female	2025-09-03	September	88.01	1	Joggers	Bottoms	Red	Yes	App	Cardiff	2	3	NA
2155	Leah	NA	NA	21	18-24	Male	2025-11-14	November	91.82	4	Trainers	Footwear	Red	Yes	App	Brighton	5	4	NA
2156	Richard	NA	NA	44	35-44	Female	2025-10-28	October	65.64	2	Hat	Accessories	Brown	No	In-store	Bath	4	5	Yes
2157	Cameron	NA	NA	32	25-34	Female	2025-02-24	February	34.7	1	Sneakers	Footwear	Orange	Yes	In-store	Cardiff	4	4	Yes
2158	Benjamin	NA	NA	19	18-24	Non-binary	2025-12-30	December	35.06	2	Trousers	Bottoms	Black	No	In-store	London	3	5	NA
2159	Damien	NA	NA	18	18-24	Male	2025-12-16	December	45.69	1	Polo	Tops	Red	No	In-store	Bath	2	4	Yes
2160	Leigh	NA	NA	32	25-34	Female	2025-05-21	May	82.92	2	Coat	Outerwear	Brown	No	Website	Bath	4	3	No
2161	Valerie	NA	NA	42	35-44	Female	2025-06-05	June	66.1	1	Hat	Accessories	Black	No	In-store	London	4	5	NA
2162	Beth	NA	NA	30	25-34	Genderfluid	2025-09-24	September	54.03	2	Jeans	Bottoms	Brown	No	Website	London	5	4	NA
2163	Luke	NA	NA	32	25-34	Non-binary	2025-06-09	June	98.26	2	Sneakers	Footwear	Grey	No	In-store	Liverpool	4	3	No
2164	Howard	NA	NA	18	18-24	Non-binary	2025-08-05	August	60.93	1	Polo	Tops	Purple	Yes	Website	Bath	4	5	NA
2165	Steven	NA	NA	25	25-34	Male	2025-02-27	February	85.0	1	Trousers	Bottoms	Brown	No	Website	Brighton	5	4	NA
2166	Derek	NA	NA	27	25-34	Female	2025-07-26	July	79.51	1	Trousers	Bottoms	Black	No	In-store	Liverpool	5	3	Yes
2167	Ruth	NA	NA	21	18-24	Female	2025-11-01	November	29.36	1	Boots	Footwear	Black	No	In-store	Bath	4	5	Yes
2168	Brian	NA	NA	18	18-24	Female	2025-09-12	September	54.63	3	Jewellery	Accessories	Brown	No	App	Liverpool	4	2	Yes
2169	Reece	NA	NA	18	18-24	Male	2025-02-07	February	98.53	1	Hat	Accessories	Grey	Yes	App	Cardiff	4	5	NA
2170	Harry	NA	NA	30	25-34	Female	2025-07-28	July	59.32	1	Jacket	Outerwear	Pink	No	Website	Bath	4	3	NA
2171	Anne	NA	NA	18	18-24	Male	2025-07-16	July	57.79	1	Sneakers	Footwear	Black	No	Website	London	4	4	NA
2172	Marcus	NA	NA	18	18-24	Female	2025-07-04	July	52.57	1	Tshirt	Tops	Brown	No	In-store	London	5	1	NA
2173	Dennis	NA	NA	18	18-24	Female	2025-09-06	September	96.83	1	Jewellery	Accessories	Grey	No	Website	Brighton	3	4	Yes
2174	Alexandra	NA	NA	24	18-24	Female	2025-01-29	January	49.85	1	Jacket	Outerwear	Black	Yes	In-store	Cardiff	5	4	NA
2175	Carl	NA	NA	24	18-24	Other	2025-12-22	December	27.2	1	Jacket	Outerwear	Black	Yes	In-store	Cardiff	4	5	NA
2176	Sean	NA	NA	26	25-34	Female	2025-11-28	November	70.51	1	Trainers	Footwear	Black	No	Website	Birmingham	2	4	Yes
2177	Abigail	NA	NA	20	18-24	Female	2025-09-17	September	23.72	1	Jewellery	Accessories	Brown	No	In-store	Birmingham	3	4	NA
2178	Leon	NA	NA	28	25-34	Male	2025-01-19	January	48.02	1	Hat	Accessories	Black	No	App	Cardiff	5	3	Yes
2179	Adrian	NA	NA	18	18-24	Female	2025-08-01	August	23.98	1	Boots	Footwear	Pink	No	App	London	5	2	Yes
2180	Elaine	NA	NA	38	35-44	Female	2025-06-16	June	73.73	1	Coat	Outerwear	Black	No	In-store	Liverpool	4	4	Yes
2181	Connor	NA	NA	32	25-34	Female	2025-11-17	November	77.57	1	Tshirt	Tops	Black	No	In-store	Liverpool	3	4	NA
2182	Philip	NA	NA	51	45-54	Male	2025-04-14	April	87.74	2	Coat	Outerwear	Black	No	In-store	London	4	5	NA
2183	Jessica	NA	NA	25	25-34	Female	2025-01-25	January	81.86	1	Jacket	Outerwear	Brown	No	In-store	Liverpool	3	4	NA
2184	Donald	NA	NA	25	25-34	Female	2025-01-17	January	95.77	1	Hat	Accessories	Brown	No	In-store	London	3	4	Yes
2185	Ashley	NA	NA	31	25-34	Female	2025-09-05	September	22.51	2	Jacket	Outerwear	Black	No	Website	Brighton	5	5	NA
2186	Carly	NA	NA	34	25-34	Female	2025-01-23	January	50.28	1	Trousers	Bottoms	Black	No	Website	London	4	5	Yes
2187	Denis	NA	NA	26	25-34	Female	2025-05-27	May	55.35	1	Trousers	Bottoms	Black	No	In-store	Liverpool	3	5	Yes
2188	Maurice	NA	NA	35	35-44	Female	2025-11-04	November	21.7	1	Shirt	Tops	Black	No	Website	Liverpool	3	4	NA
2189	Jenna	NA	NA	24	18-24	Female	2025-07-23	July	90.89	1	Coat	Outerwear	Black	Yes	In-store	Liverpool	3	4	NA
2190	Daniel	NA	NA	24	18-24	Male	2025-11-05	November	70.03	1	Tshirt	Tops	Brown	No	App	London	5	4	NA
2191	Jacob	NA	NA	39	35-44	Male	2025-05-24	May	71.35	1	Jewellery	Accessories	Black	No	In-store	Glasgow	4	4	No
2192	Margaret	NA	NA	19	18-24	Female	2025-07-29	July	91.34	1	Trousers	Bottoms	Grey	No	In-store	London	4	2	NA
2193	Gavin	NA	NA	33	25-34	Female	2025-10-12	October	45.42	1	Shirt	Tops	Grey	Yes	In-store	Cardiff	4	4	NA
2194	Gordon	NA	NA	53	45-54	Female	2025-03-23	March	89.02	1	Shirt	Tops	Red	No	In-store	London	4	5	NA
2195	Joel	NA	NA	20	18-24	Female	2025-10-30	October	78.52	1	Joggers	Bottoms	Black	No	App	Cardiff	3	3	Yes
2196	Steven	NA	NA	28	25-34	Female	2025-05-16	May	22.21	1	Tshirt	Tops	Grey	No	In-store	Cardiff	5	5	NA
2197	Bethan	NA	NA	38	35-44	Female	2025-02-06	February	66.97	1	Trousers	Bottoms	Black	No	App	London	3	4	NA
2198	Roy	NA	NA	29	25-34	Female	2025-07-02	July	59.36	2	Joggers	Bottoms	Red	No	In-store	Cardiff	3	4	NA
2199	Jenna	NA	NA	36	35-44	Female	2025-07-02	July	70.76	1	Trousers	Bottoms	Brown	No	Website	Brighton	5	4	Yes
2200	Brandon	NA	NA	36	35-44	Female	2025-11-28	November	78.37	1	Boots	Footwear	White	Yes	App	Brighton	4	5	NA
2201	Gary	NA	NA	18	18-24	Female	2025-01-27	January	31.68	1	Trainers	Footwear	Red	No	Website	London	5	5	NA
2202	Jonathan	NA	NA	24	18-24	Female	2025-04-03	April	46.44	1	Jeans	Bottoms	Black	No	In-store	London	4	4	NA
2203	Josh	NA	NA	19	18-24	Other	2025-06-07	June	84.69	1	Jeans	Bottoms	Brown	No	In-store	London	4	3	Yes
2204	Joanne	NA	NA	18	18-24	Other	2025-11-12	November	83.01	1	Joggers	Bottoms	Brown	No	In-store	Liverpool	4	4	NA
2205	Lynne	NA	NA	21	18-24	Female	2025-10-27	October	92.72	1	Tshirt	Tops	Orange	No	Website	Cardiff	5	4	Yes
2206	Charlie	NA	NA	18	18-24	Male	2025-07-14	July	40.26	1	Coat	Outerwear	Pink	Yes	Website	Cardiff	2	5	NA
2207	Katherine	NA	NA	26	25-34	Male	2025-02-01	February	44.56	1	Coat	Outerwear	Beige	No	App	Cardiff	4	2	Yes
2208	Dennis	NA	NA	25	25-34	Female	2025-05-13	May	99.51	1	Hat	Accessories	Grey	No	In-store	Liverpool	3	5	NA
2209	Paula	NA	NA	48	45-54	Female	2025-12-22	December	38.87	1	Tshirt	Tops	White	No	In-store	Glasgow	5	2	NA
2210	Grace	NA	NA	18	18-24	Male	2025-05-20	May	48.19	1	Trainers	Footwear	Brown	No	Website	London	5	4	Yes
2211	Alice	NA	NA	34	25-34	Female	2025-09-03	September	72.13	1	Coat	Outerwear	Brown	No	In-store	London	4	5	Yes
2212	Lynn	NA	NA	35	35-44	Female	2025-09-11	September	77.58	1	Jacket	Outerwear	Pink	No	Website	Cardiff	4	2	Yes
2213	Cheryl	NA	NA	19	18-24	Male	2025-10-30	October	93.99	1	Jeans	Bottoms	White	No	In-store	Brighton	4	5	Yes
2214	Joel	NA	NA	28	25-34	Female	2025-06-23	June	38.7	1	Jewellery	Accessories	Orange	No	Website	Cardiff	4	3	NA
2215	Lesley	NA	NA	20	18-24	Male	2025-11-14	November	33.81	1	Polo	Tops	Black	No	In-store	Liverpool	4	3	NA
2216	Zoe	NA	NA	24	18-24	Female	2025-10-06	October	35.47	1	Tshirt	Tops	Black	No	In-store	Liverpool	5	3	NA
2217	Amanda	NA	NA	39	35-44	Male	2025-09-17	September	55.04	1	Sneakers	Footwear	Brown	No	In-store	Cardiff	5	4	NA
2218	Suzanne	NA	NA	18	18-24	Female	2025-04-29	April	51.26	1	Sneakers	Footwear	White	No	In-store	Bath	4	4	NA
2219	Reece	NA	NA	18	18-24	Female	2025-02-21	February	35.66	1	Jeans	Bottoms	Brown	No	In-store	Bath	5	3	NA
2220	Margaret	NA	NA	26	25-34	Female	2025-01-03	January	50.79	1	Trousers	Bottoms	Black	No	In-store	Cardiff	3	3	NA
2221	Gareth	NA	NA	35	35-44	Female	2025-06-30	June	47.06	1	Jeans	Bottoms	Black	No	In-store	London	3	5	NA
2222	Elizabeth	NA	NA	25	25-34	Male	2025-01-24	January	52.15	1	Tshirt	Tops	Green	No	Website	London	3	2	NA
2223	Abdul	NA	NA	18	18-24	Female	2025-03-01	March	54.17	1	Trousers	Bottoms	Black	No	App	Brighton	4	4	Yes
2224	Guy	NA	NA	34	25-34	Female	2025-10-23	October	48.47	1	Boots	Footwear	Black	No	In-store	Cardiff	2	5	NA
2225	Sophie	NA	NA	32	25-34	Male	2025-05-10	May	24.82	1	Polo	Tops	Blue	No	In-store	Cardiff	5	3	NA
2226	Vanessa	NA	NA	27	25-34	Male	2025-09-07	September	63.81	1	Sneakers	Footwear	Black	No	Website	London	4	4	Yes
2227	Abigail	NA	NA	35	35-44	Male	2025-11-29	November	63.39	1	Hat	Accessories	Black	Yes	In-store	Glasgow	3	3	Yes
2228	Luke	NA	NA	27	25-34	Male	2025-01-27	January	28.74	3	Boots	Footwear	Black	No	In-store	London	4	3	NA
2229	Graeme	NA	NA	31	25-34	Female	2025-11-12	November	94.37	1	Jacket	Outerwear	Beige	No	In-store	Cardiff	4	4	NA
2230	Callum	NA	NA	22	18-24	Female	2025-05-19	May	36.11	1	Hat	Accessories	Black	Yes	In-store	Birmingham	5	3	Yes
2231	Martyn	NA	NA	44	35-44	Female	2025-09-09	September	54.76	1	Jacket	Outerwear	Red	No	In-store	Birmingham	3	4	NA
2232	Emma	NA	NA	42	35-44	Male	2025-10-16	October	37.65	2	Hat	Accessories	Black	No	In-store	Brighton	3	3	NA
2233	Nicole	NA	NA	18	18-24	Male	2025-07-02	July	42.11	1	Boots	Footwear	Blue	No	In-store	Brighton	1	4	NA
2234	Steven	NA	NA	29	25-34	Female	2025-04-08	April	41.95	1	Trainers	Footwear	Yellow	No	In-store	London	4	5	NA
2235	Stephanie	NA	NA	18	18-24	Female	2025-05-20	May	26.2	1	Shirt	Tops	Black	No	In-store	Liverpool	5	5	NA
2236	Martyn	NA	NA	33	25-34	Female	2025-08-11	August	70.83	1	Jacket	Outerwear	Black	Yes	Website	London	4	4	Yes
2237	Sophie	NA	NA	35	35-44	Female	2025-05-11	May	88.22	1	Joggers	Bottoms	Black	Yes	In-store	Liverpool	5	4	Yes
2238	Charlotte	NA	NA	19	18-24	Female	2025-09-28	September	88.75	1	Boots	Footwear	Brown	No	Website	Birmingham	5	4	Yes
2239	Marion	NA	NA	24	18-24	Female	2025-06-16	June	83.48	1	Jewellery	Accessories	Red	No	In-store	London	3	5	NA
2240	Sian	NA	NA	40	35-44	Female	2025-04-23	April	91.49	1	Coat	Outerwear	Grey	No	App	London	3	5	No
2241	Catherine	NA	NA	33	25-34	Other	2025-07-17	July	71.76	1	Coat	Outerwear	White	No	In-store	Glasgow	5	4	NA
2242	Allan	NA	NA	39	35-44	Female	2025-03-14	March	37.08	1	Boots	Footwear	Brown	No	In-store	Brighton	5	4	NA
2243	Elliott	NA	NA	26	25-34	Female	2025-08-17	August	58.96	1	Jacket	Outerwear	Black	No	In-store	Bath	3	3	Yes
2244	Antony	NA	NA	35	35-44	Female	2025-05-15	May	65.23	1	Shirt	Tops	Brown	No	In-store	Liverpool	5	3	No
2245	Joanna	NA	NA	31	25-34	Male	2025-06-27	June	67.64	1	Shirt	Tops	Brown	No	In-store	Brighton	4	3	Yes
2246	Chloe	NA	NA	22	18-24	Female	2025-04-06	April	44.75	1	Jewellery	Accessories	Black	No	In-store	Brighton	3	5	Yes
2247	Abbie	NA	NA	30	25-34	Male	2025-01-25	January	62.95	1	Trousers	Bottoms	Black	No	In-store	Liverpool	4	2	Yes
2248	Ruth	NA	NA	41	35-44	Non-binary	2025-07-06	July	93.33	1	Sneakers	Footwear	Yellow	No	Website	Bath	5	5	NA
2249	Ashleigh	NA	NA	18	18-24	Male	2025-08-14	August	56.43	1	Shirt	Tops	Brown	No	In-store	London	5	5	Yes
2250	James	NA	NA	25	25-34	Female	2025-04-06	April	55.65	1	Sneakers	Footwear	Grey	No	App	Brighton	5	4	NA
2251	Kate	NA	NA	44	35-44	Female	2025-04-07	April	83.86	1	Joggers	Bottoms	Black	No	Website	Bath	3	4	Yes
2252	Stacey	NA	NA	18	18-24	Female	2025-10-29	October	43.09	1	Boots	Footwear	Black	No	In-store	Cardiff	3	4	Yes
2253	Gerald	NA	NA	35	35-44	Female	2025-07-04	July	32.49	1	Jacket	Outerwear	Black	No	In-store	London	2	5	Yes
2254	Kyle	NA	NA	42	35-44	Female	2025-01-15	January	97.12	1	Coat	Outerwear	Pink	No	In-store	London	4	4	NA
2255	Connor	NA	NA	18	18-24	Female	2025-06-22	June	47.82	2	Boots	Footwear	Black	No	In-store	Liverpool	5	5	Yes
2256	Leah	NA	NA	33	25-34	Genderfluid	2025-11-16	November	78.69	1	Boots	Footwear	Grey	No	Website	London	4	4	NA
2257	Dale	NA	NA	20	18-24	Female	2025-02-21	February	39.64	1	Coat	Outerwear	Black	No	In-store	Nottingham	4	5	No
2258	Denise	NA	NA	35	35-44	Female	2025-01-30	January	65.35	2	Shirt	Tops	White	Yes	In-store	Glasgow	5	5	NA
2259	Angela	NA	NA	32	25-34	Genderfluid	2025-08-08	August	80.72	1	Trousers	Bottoms	Grey	No	In-store	Bath	3	1	NA
2260	Reece	NA	NA	18	18-24	Male	2025-12-03	December	32.3	1	Jewellery	Accessories	Blue	No	In-store	Cardiff	5	5	Yes
2261	Anna	NA	NA	22	18-24	Male	2025-10-24	October	89.77	1	Jeans	Bottoms	Blue	Yes	In-store	Cardiff	4	3	Yes
2262	Douglas	NA	NA	18	18-24	Female	2025-02-28	February	47.54	1	Coat	Outerwear	Purple	No	Website	Brighton	4	5	Yes
2263	Anna	NA	NA	20	18-24	Female	2025-04-17	April	93.52	1	Hat	Accessories	Black	No	Website	London	5	4	NA
2264	Marilyn	NA	NA	25	25-34	Female	2025-08-01	August	77.67	1	Shirt	Tops	Brown	No	Website	London	4	4	Yes
2265	Bethan	NA	NA	26	25-34	Male	2025-08-10	August	63.22	1	Trousers	Bottoms	Brown	No	In-store	Brighton	5	5	Yes
2266	Keith	NA	NA	52	45-54	Female	2025-12-13	December	64.84	1	Trainers	Footwear	Brown	No	In-store	Cardiff	3	4	NA
2267	Timothy	NA	NA	46	45-54	Male	2025-12-25	December	93.26	1	Jewellery	Accessories	Black	No	In-store	Birmingham	5	5	NA
2268	Victor	NA	NA	41	35-44	Female	2025-05-12	May	67.64	1	Hat	Accessories	Pink	No	In-store	Bath	5	2	NA
2269	Annette	NA	NA	42	35-44	Female	2025-05-26	May	96.36	1	Hat	Accessories	Yellow	No	In-store	Brighton	3	4	Yes
2270	John	NA	NA	29	25-34	Female	2025-11-04	November	32.34	1	Boots	Footwear	Grey	No	In-store	Bath	4	5	Yes
2271	Connor	NA	NA	24	18-24	Female	2025-12-08	December	49.26	1	Jeans	Bottoms	Black	No	Website	Bath	5	5	NA
2272	Douglas	NA	NA	36	35-44	Female	2025-08-26	August	98.39	1	Jewellery	Accessories	Black	No	In-store	Cardiff	3	2	NA
2273	Gregory	NA	NA	18	18-24	Female	2025-07-13	July	55.1	1	Hat	Accessories	Brown	No	Website	London	5	4	NA
2274	Beverley	NA	NA	33	25-34	Male	2025-03-09	March	31.12	1	Coat	Outerwear	Brown	Yes	In-store	Liverpool	4	4	Yes
2275	Lindsey	NA	NA	33	25-34	Female	2025-06-24	June	94.64	2	Hat	Accessories	Black	Yes	In-store	Cardiff	2	3	NA
2276	Lawrence	NA	NA	39	35-44	Female	2025-08-26	August	55.74	1	Joggers	Bottoms	Brown	No	Website	Glasgow	5	5	Yes
2277	Jacob	NA	NA	42	35-44	Female	2025-02-19	February	33.32	1	Trainers	Footwear	Pink	No	In-store	Glasgow	4	3	NA
2278	Toby	NA	NA	37	35-44	Female	2025-02-25	February	62.1	1	Trousers	Bottoms	Black	No	Website	London	5	3	Yes
2279	Kimberley	NA	NA	37	35-44	Male	2025-02-10	February	62.15	1	Jewellery	Accessories	Black	No	Website	Brighton	3	4	NA
2280	Wendy	NA	NA	45	45-54	Male	2025-09-06	September	55.99	1	Joggers	Bottoms	White	No	Website	London	3	5	NA
2281	Leon	NA	NA	21	18-24	Male	2025-02-02	February	83.31	1	Hat	Accessories	Brown	No	In-store	Liverpool	5	5	Yes
2282	Luke	NA	NA	25	25-34	Female	2025-04-25	April	69.95	1	Coat	Outerwear	Grey	Yes	Website	Brighton	4	3	Yes
2283	Bernard	NA	NA	28	25-34	Female	2025-03-09	March	93.81	3	Tshirt	Tops	Brown	No	App	London	5	5	Yes
2284	Nathan	NA	NA	21	18-24	Other	2025-03-26	March	89.48	2	Trainers	Footwear	Black	No	Website	Cardiff	3	3	NA
2285	Joanne	NA	NA	31	25-34	Male	2025-05-19	May	73.38	1	Shirt	Tops	Blue	No	In-store	London	4	3	NA
2286	Emma	NA	NA	29	25-34	Female	2025-05-07	May	76.84	1	Joggers	Bottoms	Blue	No	In-store	Liverpool	4	4	NA
2287	Jessica	NA	NA	39	35-44	Female	2025-05-23	May	54.9	1	Jacket	Outerwear	Brown	No	App	Cardiff	4	5	No
2288	Brett	NA	NA	18	18-24	Female	2025-09-06	September	52.82	1	Sneakers	Footwear	Black	No	App	Brighton	4	5	NA
2289	Margaret	NA	NA	37	35-44	Female	2025-05-02	May	67.08	1	Jewellery	Accessories	Black	No	Website	Brighton	3	4	Yes
2290	Carolyn	NA	NA	37	35-44	Female	2025-05-01	May	40.53	1	Hat	Accessories	Beige	No	Website	Cardiff	4	4	NA
2291	Shannon	NA	NA	23	18-24	Female	2025-02-01	February	47.63	1	Coat	Outerwear	Brown	No	In-store	Liverpool	2	5	Yes
2292	Kerry	NA	NA	20	18-24	Male	2025-06-11	June	56.65	1	Tshirt	Tops	Red	No	In-store	Birmingham	4	5	Yes
2293	Charles	NA	NA	33	25-34	Female	2025-07-27	July	64.3	1	Jeans	Bottoms	Black	Yes	In-store	Liverpool	4	5	NA
2294	Emily	NA	NA	38	35-44	Female	2025-07-23	July	72.04	1	Trainers	Footwear	Black	No	In-store	Brighton	5	4	NA
2295	Kimberley	NA	NA	23	18-24	Female	2025-12-27	December	84.64	1	Jewellery	Accessories	White	No	In-store	London	1	4	NA
2296	Shane	NA	NA	41	35-44	Male	2025-07-25	July	33.28	1	Trainers	Footwear	Blue	No	In-store	Liverpool	2	3	NA
2297	Geraldine	NA	NA	18	18-24	Other	2025-02-06	February	22.7	1	Hat	Accessories	Brown	No	In-store	London	4	4	No
2298	Geraldine	NA	NA	35	35-44	Female	2025-02-16	February	28.87	1	Tshirt	Tops	Brown	No	In-store	Nottingham	3	3	Yes
2299	Sean	NA	NA	37	35-44	Female	2025-08-17	August	20.44	1	Sneakers	Footwear	Black	No	In-store	Brighton	5	4	NA
2300	Jeremy	NA	NA	26	25-34	Female	2025-09-25	September	96.73	1	Polo	Tops	Brown	No	In-store	Cardiff	4	3	NA
2301	Lewis	NA	NA	26	25-34	Non-binary	2025-04-20	April	95.78	1	Trousers	Bottoms	Brown	No	Website	London	4	4	NA
2302	Kieran	NA	NA	31	25-34	Male	2025-03-31	March	24.23	2	Polo	Tops	Black	No	In-store	London	4	3	NA
2303	Natasha	NA	NA	23	18-24	Female	2025-09-27	September	23.71	1	Hat	Accessories	Black	No	In-store	Cardiff	2	5	Yes
2304	Sian	NA	NA	18	18-24	Male	2025-01-06	January	66.7	1	Coat	Outerwear	Brown	No	In-store	Bath	5	5	Yes
2305	Bernard	NA	NA	30	25-34	Female	2025-11-06	November	86.18	2	Coat	Outerwear	Orange	Yes	In-store	Birmingham	5	2	NA
2306	Janice	NA	NA	35	35-44	Male	2025-08-29	August	96.6	3	Jeans	Bottoms	Blue	No	Website	Cardiff	3	3	NA
2307	Gary	NA	NA	20	18-24	Female	2025-10-07	October	91.1	1	Trousers	Bottoms	White	No	In-store	London	3	4	Yes
2308	Duncan	NA	NA	36	35-44	Male	2025-10-31	October	37.24	1	Trainers	Footwear	Black	No	In-store	Bath	4	3	No
2309	Kirsty	NA	NA	27	25-34	Genderfluid	2025-01-28	January	91.8	1	Jeans	Bottoms	Grey	Yes	Website	Cardiff	4	4	Yes
2310	Shannon	NA	NA	18	18-24	Female	2025-01-11	January	47.17	1	Trainers	Footwear	Brown	No	In-store	London	4	3	Yes
